Date,Bitcoin
2017-10-31,52.78125
2017-11-01,100.0
2017-11-02,114.6842105263158
2017-11-03,108.15789473684211
2017-11-04,96.73684210526315
2017-11-05,93.47368421052632
2017-11-06,100.0
2017-11-07,96.73684210526315
2017-11-08,101.63157894736842
2017-11-09,98.36842105263159
2017-11-10,108.15789473684211
2017-11-11,104.89473684210526
2017-11-12,113.05263157894737
2017-11-13,109.78947368421052
2017-11-14,98.36842105263159
2017-11-15,100.0
2017-11-16,100.0
2017-11-17,111.42105263157896
2017-11-18,98.36842105263159
2017-11-19,93.47368421052632
2017-11-20,104.89473684210526
2017-11-21,106.52631578947368
2017-11-22,100.0
2017-11-23,93.47368421052632
2017-11-24,95.10526315789474
2017-11-25,96.73684210526315
2017-11-26,121.21052631578948
2017-11-27,137.5263157894737
2017-11-28,153.8421052631579
2017-11-29,227.26315789473685
2017-11-30,189.73684210526318
2017-12-01,50.0
2017-12-02,18.75
2017-12-03,15.625
2017-12-04,34.375
2017-12-05,31.25
2017-12-06,71.875
2017-12-07,253.125
2017-12-08,206.25
2017-12-09,103.125
2017-12-10,93.75
2017-12-11,121.875
2017-12-12,118.75
2017-12-13,90.625
2017-12-14,71.875
2017-12-15,56.25
2017-12-16,62.5
2017-12-17,65.625
2017-12-18,68.75
2017-12-19,75.0
2017-12-20,153.125
2017-12-21,87.5
2017-12-22,240.625
2017-12-23,112.5
2017-12-24,59.375
2017-12-25,43.75
2017-12-26,46.875
2017-12-27,40.625
2017-12-28,43.75
2017-12-29,28.125
2017-12-30,21.875
2017-12-31,9.375
2018-01-01,36.0
2018-01-02,16.75
2018-01-03,15.0
2018-01-04,23.75
2018-01-05,22.0
2018-01-06,27.25
2018-01-07,32.5
2018-01-08,23.75
2018-01-09,29.0
2018-01-10,25.5
2018-01-11,11.5
2018-01-12,30.75
2018-01-13,43.0
2018-01-14,48.25
2018-01-15,48.25
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,25.5
2018-01-20,41.25
2018-01-21,41.25
2018-01-22,32.5
2018-01-23,32.5
2018-01-24,36.0
2018-01-25,37.75
2018-01-26,39.5
2018-01-27,50.0
2018-01-28,55.25
2018-01-29,55.25
2018-01-30,43.0
2018-01-31,41.25
2018-02-01,20.0
2018-02-02,28.842105263157897
2018-02-03,16.63157894736842
2018-02-04,12.842105263157897
2018-02-05,28.421052631578945
2018-02-06,37.68421052631579
2018-02-07,20.0
2018-02-08,16.63157894736842
2018-02-09,13.684210526315791
2018-02-10,9.473684210526317
2018-02-11,8.210526315789476
2018-02-12,9.473684210526317
2018-02-13,8.631578947368423
2018-02-14,8.631578947368423
2018-02-15,9.05263157894737
2018-02-16,8.631578947368423
2018-02-17,6.526315789473685
2018-02-18,7.3684210526315805
2018-02-19,6.105263157894738
2018-02-20,8.210526315789476
2018-02-21,8.631578947368423
2018-02-22,6.947368421052634
2018-02-23,5.263157894736844
2018-02-24,3.578947368421055
2018-02-25,4.000000000000002
2018-02-26,4.842105263157897
2018-02-27,5.684210526315791
2018-02-28,4.421052631578949
2018-03-01,16.0
2018-03-02,9.333333333333329
2018-03-03,12.0
2018-03-04,2.666666666666657
2018-03-05,4.0
2018-03-06,16.0
2018-03-07,34.66666666666666
2018-03-08,30.666666666666657
2018-03-09,50.66666666666666
2018-03-10,6.666666666666657
2018-03-11,1.3333333333333286
2018-03-12,17.33333333333333
2018-03-13,5.333333333333329
2018-03-14,32.0
2018-03-15,57.333333333333314
2018-03-16,21.33333333333333
2018-03-17,8.0
2018-03-18,30.666666666666657
2018-03-19,29.33333333333333
2018-03-20,16.0
2018-03-21,12.0
2018-03-22,9.333333333333329
2018-03-23,4.0
2018-03-24,0.0
2018-03-25,0.0
2018-03-26,9.333333333333329
2018-03-27,9.333333333333329
2018-03-28,4.0
2018-03-29,21.33333333333333
2018-03-30,44.0
2018-03-31,8.0
2018-04-01,12.0
2018-04-02,12.96551724137931
2018-04-03,11.862068965517242
2018-04-04,10.758620689655173
2018-04-05,10.89655172413793
2018-04-06,10.89655172413793
2018-04-07,9.931034482758621
2018-04-08,8.551724137931034
2018-04-09,10.758620689655173
2018-04-10,9.793103448275861
2018-04-11,9.793103448275861
2018-04-12,12.0
2018-04-13,11.448275862068966
2018-04-14,9.517241379310345
2018-04-15,8.827586206896552
2018-04-16,9.241379310344827
2018-04-17,8.0
2018-04-18,9.655172413793103
2018-04-19,9.655172413793103
2018-04-20,10.482758620689655
2018-04-21,9.241379310344827
2018-04-22,9.241379310344827
2018-04-23,9.793103448275861
2018-04-24,12.137931034482758
2018-04-25,11.03448275862069
2018-04-26,8.827586206896552
2018-04-27,8.827586206896552
2018-04-28,7.586206896551724
2018-04-29,7.586206896551724
2018-04-30,8.275862068965518
2018-05-01,13.0
2018-05-02,13.266666666666666
2018-05-03,12.133333333333333
2018-05-04,12.733333333333333
2018-05-05,12.799999999999999
2018-05-06,13.133333333333333
2018-05-07,13.066666666666666
2018-05-08,12.533333333333331
2018-05-09,12.799999999999999
2018-05-10,12.933333333333334
2018-05-11,11.599999999999998
2018-05-12,13.133333333333333
2018-05-13,13.399999999999999
2018-05-14,12.799999999999999
2018-05-15,12.866666666666665
2018-05-16,13.066666666666666
2018-05-17,13.399999999999999
2018-05-18,13.133333333333333
2018-05-19,14.333333333333332
2018-05-20,13.933333333333334
2018-05-21,13.733333333333333
2018-05-22,13.599999999999998
2018-05-23,12.266666666666666
2018-05-24,12.133333333333333
2018-05-25,13.266666666666666
2018-05-26,14.133333333333333
2018-05-27,14.0
2018-05-28,13.133333333333333
2018-05-29,13.2
2018-05-30,12.799999999999999
2018-05-31,13.533333333333331
2018-06-01,11.0
2018-06-02,12.5
2018-06-03,12.0
2018-06-04,9.5
2018-06-05,10.5
2018-06-06,10.0
2018-06-07,11.0
2018-06-08,11.5
2018-06-09,15.5
2018-06-10,0.5
2018-06-11,0.0
2018-06-12,2.5
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,7.5
2018-06-16,10.5
2018-06-17,12.5
2018-06-18,5.5
2018-06-19,10.0
2018-06-20,8.5
2018-06-21,9.5
2018-06-22,4.5
2018-06-23,8.0
2018-06-24,1.5
2018-06-25,3.0
2018-06-26,8.0
2018-06-27,7.5
2018-06-28,7.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,10.0
2018-07-02,8.857142857142858
2018-07-03,10.142857142857142
2018-07-04,10.714285714285714
2018-07-05,9.857142857142858
2018-07-06,10.285714285714286
2018-07-07,12.142857142857142
2018-07-08,10.714285714285714
2018-07-09,10.857142857142858
2018-07-10,9.857142857142858
2018-07-11,10.714285714285714
2018-07-12,9.571428571428571
2018-07-13,10.428571428571429
2018-07-14,11.142857142857142
2018-07-15,12.428571428571429
2018-07-16,10.428571428571429
2018-07-17,7.142857142857142
2018-07-18,7.142857142857142
2018-07-19,8.285714285714286
2018-07-20,8.857142857142858
2018-07-21,10.714285714285714
2018-07-22,11.142857142857142
2018-07-23,9.142857142857142
2018-07-24,4.857142857142858
2018-07-25,6.428571428571429
2018-07-26,7.142857142857142
2018-07-27,7.142857142857142
2018-07-28,10.714285714285714
2018-07-29,10.714285714285714
2018-07-30,9.142857142857142
2018-07-31,9.428571428571429
2018-08-01,9.0
2018-08-02,8.68421052631579
2018-08-03,8.789473684210527
2018-08-04,8.578947368421053
2018-08-05,8.368421052631579
2018-08-06,8.578947368421053
2018-08-07,8.421052631578947
2018-08-08,10.052631578947368
2018-08-09,9.368421052631579
2018-08-10,8.947368421052632
2018-08-11,9.0
2018-08-12,8.263157894736842
2018-08-13,8.526315789473685
2018-08-14,9.894736842105264
2018-08-15,9.631578947368421
2018-08-16,8.631578947368421
2018-08-17,8.631578947368421
2018-08-18,8.105263157894736
2018-08-19,7.684210526315789
2018-08-20,8.421052631578947
2018-08-21,9.421052631578949
2018-08-22,8.894736842105264
2018-08-23,8.68421052631579
2018-08-24,8.31578947368421
2018-08-25,8.105263157894736
2018-08-26,7.578947368421053
2018-08-27,8.421052631578947
2018-08-28,8.894736842105264
2018-08-29,8.473684210526315
2018-08-30,8.157894736842106
2018-08-31,7.947368421052632
2018-09-01,7.0
2018-09-02,7.222222222222221
2018-09-03,6.555555555555555
2018-09-04,7.666666666666666
2018-09-05,12.999999999999998
2018-09-06,15.666666666666666
2018-09-07,10.555555555555555
2018-09-08,7.0
2018-09-09,6.555555555555555
2018-09-10,8.11111111111111
2018-09-11,9.444444444444445
2018-09-12,10.111111111111109
2018-09-13,10.555555555555555
2018-09-14,6.555555555555555
2018-09-15,4.555555555555555
2018-09-16,4.111111111111111
2018-09-17,6.333333333333332
2018-09-18,6.555555555555555
2018-09-19,7.0
2018-09-20,6.333333333333332
2018-09-21,8.11111111111111
2018-09-22,6.111111111111111
2018-09-23,4.777777777777777
2018-09-24,5.666666666666666
2018-09-25,6.333333333333332
2018-09-26,7.444444444444445
2018-09-27,6.111111111111111
2018-09-28,5.666666666666666
2018-09-29,3.8888888888888893
2018-09-30,3.8888888888888893
2018-10-01,11.0
2018-10-02,11.800000000000004
2018-10-03,11.0
2018-10-04,14.200000000000003
2018-10-05,15.0
2018-10-06,19.0
2018-10-07,20.6
2018-10-08,15.800000000000004
2018-10-09,15.800000000000004
2018-10-10,10.200000000000003
2018-10-11,0.0
2018-10-12,3.8000000000000043
2018-10-13,14.200000000000003
2018-10-14,19.0
2018-10-15,5.399999999999999
2018-10-16,7.800000000000004
2018-10-17,14.200000000000003
2018-10-18,14.200000000000003
2018-10-19,15.0
2018-10-20,18.200000000000003
2018-10-21,21.400000000000002
2018-10-22,16.6
2018-10-23,11.800000000000004
2018-10-24,14.200000000000003
2018-10-25,15.0
2018-10-26,15.800000000000004
2018-10-27,20.6
2018-10-28,24.6
2018-10-29,9.399999999999999
2018-10-30,11.800000000000004
2018-10-31,11.800000000000004
2018-11-01,11.0
2018-11-02,11.0
2018-11-03,11.0
2018-11-04,11.0
2018-11-05,11.0
2018-11-06,11.0
2018-11-07,11.0
2018-11-08,11.0
2018-11-09,11.0
2018-11-10,11.0
2018-11-11,11.0
2018-11-12,11.0
2018-11-13,11.0
2018-11-14,11.0
2018-11-15,11.0
2018-11-16,11.0
2018-11-17,11.0
2018-11-18,11.0
2018-11-19,11.0
2018-11-20,11.0
2018-11-21,11.0
2018-11-22,11.0
2018-11-23,11.0
2018-11-24,11.0
2018-11-25,11.0
2018-11-26,11.0
2018-11-27,11.0
2018-11-28,11.0
2018-11-29,11.0
2018-11-30,11.0
2018-12-01,7.0
2018-12-02,3.4444444444444464
2018-12-03,11.0
2018-12-04,13.222222222222225
2018-12-05,11.0
2018-12-06,14.11111111111111
2018-12-07,25.666666666666668
2018-12-08,14.11111111111111
2018-12-09,8.777777777777779
2018-12-10,11.88888888888889
2018-12-11,12.333333333333336
2018-12-12,10.555555555555557
2018-12-13,13.222222222222225
2018-12-14,17.666666666666668
2018-12-15,12.777777777777779
2018-12-16,7.888888888888889
2018-12-17,15.000000000000004
2018-12-18,13.666666666666668
2018-12-19,17.666666666666668
2018-12-20,21.666666666666668
2018-12-21,15.000000000000004
2018-12-22,6.111111111111111
2018-12-23,7.444444444444446
2018-12-24,13.666666666666668
2018-12-25,11.0
2018-12-26,11.0
2018-12-27,10.11111111111111
2018-12-28,9.222222222222225
2018-12-29,3.8888888888888893
2018-12-30,2.555555555555557
2018-12-31,4.333333333333336
2019-01-01,7.0
2019-01-02,7.0
2019-01-03,7.0
2019-01-04,7.0
2019-01-05,7.0
2019-01-06,7.0
2019-01-07,7.0
2019-01-08,7.0
2019-01-09,7.0
2019-01-10,7.0
2019-01-11,7.0
2019-01-12,7.0
2019-01-13,7.0
2019-01-14,7.0
2019-01-15,7.0
2019-01-16,7.0
2019-01-17,7.0
2019-01-18,7.0
2019-01-19,7.0
2019-01-20,7.0
2019-01-21,7.0
2019-01-22,7.0
2019-01-23,7.0
2019-01-24,7.0
2019-01-25,7.0
2019-01-26,7.0
2019-01-27,7.0
2019-01-28,7.0
2019-01-29,7.0
2019-01-30,7.0
2019-01-31,7.0
2019-02-01,6.0
2019-02-02,11.0
2019-02-03,9.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,3.0
2019-02-11,0.0
2019-02-12,2.0
2019-02-13,5.0
2019-02-14,1.0
2019-02-15,6.0
2019-02-16,11.0
2019-02-17,13.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,2.0
2019-02-27,1.0
2019-02-28,0.0
2019-03-01,10.0
2019-03-02,8.73684210526316
2019-03-03,8.526315789473685
2019-03-04,10.421052631578949
2019-03-05,12.315789473684212
2019-03-06,12.526315789473685
2019-03-07,11.894736842105264
2019-03-08,10.421052631578949
2019-03-09,10.210526315789476
2019-03-10,8.315789473684212
2019-03-11,10.421052631578949
2019-03-12,10.842105263157897
2019-03-13,9.368421052631579
2019-03-14,7.684210526315791
2019-03-15,9.789473684210527
2019-03-16,11.263157894736842
2019-03-17,8.315789473684212
2019-03-18,11.05263157894737
2019-03-19,12.315789473684212
2019-03-20,12.105263157894736
2019-03-21,11.894736842105264
2019-03-22,12.526315789473685
2019-03-23,9.368421052631579
2019-03-24,7.894736842105264
2019-03-25,9.157894736842106
2019-03-26,10.0
2019-03-27,10.631578947368421
2019-03-28,10.421052631578949
2019-03-29,11.684210526315791
2019-03-30,9.578947368421055
2019-03-31,7.894736842105264
2019-04-01,14.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,1.0
2019-04-06,4.0
2019-04-07,3.0
2019-04-08,0.0
2019-04-09,2.0
2019-04-10,0.0
2019-04-11,3.0
2019-04-12,10.0
2019-04-13,14.0
2019-04-14,15.0
2019-04-15,10.0
2019-04-16,9.0
2019-04-17,8.0
2019-04-18,9.0
2019-04-19,11.0
2019-04-20,12.0
2019-04-21,14.0
2019-04-22,9.0
2019-04-23,0.0
2019-04-24,4.0
2019-04-25,9.0
2019-04-26,5.0
2019-04-27,14.0
2019-04-28,17.0
2019-04-29,15.0
2019-04-30,16.0
2019-05-01,16.0
2019-05-02,16.25
2019-05-03,17.083333333333336
2019-05-04,16.833333333333336
2019-05-05,17.0
2019-05-06,16.5
2019-05-07,17.166666666666668
2019-05-08,17.166666666666668
2019-05-09,17.333333333333336
2019-05-10,17.75
2019-05-11,19.916666666666668
2019-05-12,20.0
2019-05-13,20.666666666666668
2019-05-14,21.916666666666664
2019-05-15,19.916666666666668
2019-05-16,19.5
2019-05-17,19.75
2019-05-18,18.583333333333336
2019-05-19,19.75
2019-05-20,19.0
2019-05-21,18.666666666666668
2019-05-22,18.333333333333336
2019-05-23,18.083333333333336
2019-05-24,18.0
2019-05-25,17.416666666666668
2019-05-26,18.166666666666668
2019-05-27,19.416666666666668
2019-05-28,18.833333333333336
2019-05-29,18.666666666666668
2019-05-30,18.833333333333336
2019-05-31,18.916666666666668
2019-06-01,14.0
2019-06-02,14.0
2019-06-03,14.307692307692307
2019-06-04,13.538461538461538
2019-06-05,14.615384615384615
2019-06-06,14.307692307692307
2019-06-07,14.923076923076923
2019-06-08,14.923076923076923
2019-06-09,15.23076923076923
2019-06-10,14.76923076923077
2019-06-11,14.76923076923077
2019-06-12,14.615384615384615
2019-06-13,14.615384615384615
2019-06-14,14.0
2019-06-15,14.153846153846153
2019-06-16,13.076923076923077
2019-06-17,13.23076923076923
2019-06-18,12.76923076923077
2019-06-19,13.846153846153847
2019-06-20,13.538461538461538
2019-06-21,12.307692307692307
2019-06-22,7.384615384615383
2019-06-23,11.692307692307692
2019-06-24,11.076923076923077
2019-06-25,10.46153846153846
2019-06-26,2.615384615384615
2019-06-27,5.384615384615383
2019-06-28,9.23076923076923
2019-06-29,12.153846153846153
2019-06-30,12.461538461538462
2019-07-01,11.0
2019-07-02,10.842105263157894
2019-07-03,9.973684210526315
2019-07-04,9.5
2019-07-05,9.421052631578949
2019-07-06,8.473684210526315
2019-07-07,8.236842105263158
2019-07-08,9.026315789473685
2019-07-09,10.289473684210527
2019-07-10,10.289473684210527
2019-07-11,9.105263157894736
2019-07-12,10.131578947368421
2019-07-13,8.868421052631579
2019-07-14,9.263157894736842
2019-07-15,9.894736842105264
2019-07-16,10.131578947368421
2019-07-17,10.210526315789473
2019-07-18,9.342105263157894
2019-07-19,8.789473684210527
2019-07-20,8.157894736842106
2019-07-21,8.0
2019-07-22,8.394736842105264
2019-07-23,8.947368421052632
2019-07-24,8.552631578947368
2019-07-25,8.710526315789473
2019-07-26,8.078947368421053
2019-07-27,8.394736842105264
2019-07-28,7.526315789473684
2019-07-29,7.842105263157895
2019-07-30,7.7631578947368425
2019-07-31,8.0
2019-08-01,9.0
2019-08-02,9.666666666666666
2019-08-03,8.833333333333332
2019-08-04,8.416666666666666
2019-08-05,11.583333333333332
2019-08-06,10.5
2019-08-07,10.25
2019-08-08,10.166666666666666
2019-08-09,8.583333333333332
2019-08-10,9.083333333333332
2019-08-11,8.333333333333332
2019-08-12,8.5
2019-08-13,8.916666666666666
2019-08-14,9.75
2019-08-15,9.666666666666666
2019-08-16,9.166666666666666
2019-08-17,8.25
2019-08-18,7.833333333333333
2019-08-19,8.416666666666666
2019-08-20,8.416666666666666
2019-08-21,8.416666666666666
2019-08-22,8.333333333333332
2019-08-23,8.416666666666666
2019-08-24,8.083333333333332
2019-08-25,7.666666666666666
2019-08-26,8.083333333333332
2019-08-27,7.916666666666666
2019-08-28,8.416666666666666
2019-08-29,8.083333333333332
2019-08-30,7.666666666666666
2019-08-31,7.166666666666666
2019-09-01,9.0
2019-09-02,9.0
2019-09-03,9.0
2019-09-04,9.0
2019-09-05,9.0
2019-09-06,9.0
2019-09-07,9.0
2019-09-08,9.0
2019-09-09,9.0
2019-09-10,9.0
2019-09-11,9.0
2019-09-12,9.0
2019-09-13,9.0
2019-09-14,9.0
2019-09-15,9.0
2019-09-16,9.0
2019-09-17,9.0
2019-09-18,9.0
2019-09-19,9.0
2019-09-20,9.0
2019-09-21,9.0
2019-09-22,9.0
2019-09-23,9.0
2019-09-24,9.0
2019-09-25,9.0
2019-09-26,9.0
2019-09-27,9.0
2019-09-28,9.0
2019-09-29,9.0
2019-09-30,9.0
2019-10-01,8.0
2019-10-02,7.9
2019-10-03,7.7
2019-10-04,7.0
2019-10-05,6.7
2019-10-06,6.8
2019-10-07,7.5
2019-10-08,7.4
2019-10-09,7.7
2019-10-10,7.3
2019-10-11,7.1
2019-10-12,6.3
2019-10-13,6.5
2019-10-14,6.9
2019-10-15,6.6
2019-10-16,7.0
2019-10-17,6.9
2019-10-18,6.7
2019-10-19,6.3999999999999995
2019-10-20,6.5
2019-10-21,6.7
2019-10-22,6.7
2019-10-23,8.9
2019-10-24,8.0
2019-10-25,9.0
2019-10-26,12.1
2019-10-27,8.3
2019-10-28,8.2
2019-10-29,8.1
2019-10-30,7.9
2019-10-31,7.3
2019-11-01,7.0
2019-11-02,6.0
2019-11-03,5.0
2019-11-04,8.0
2019-11-05,8.5
2019-11-06,7.0
2019-11-07,6.5
2019-11-08,7.5
2019-11-09,4.5
2019-11-10,4.75
2019-11-11,6.5
2019-11-12,6.0
2019-11-13,4.75
2019-11-14,5.25
2019-11-15,5.25
2019-11-16,4.75
2019-11-17,4.5
2019-11-18,5.75
2019-11-19,8.25
2019-11-20,6.75
2019-11-21,11.25
2019-11-22,13.5
2019-11-23,8.25
2019-11-24,8.0
2019-11-25,14.25
2019-11-26,11.0
2019-11-27,9.75
2019-11-28,6.25
2019-11-29,6.75
2019-11-30,5.75
2019-12-01,8.0
2019-12-02,8.333333333333334
2019-12-03,7.666666666666668
2019-12-04,6.333333333333334
2019-12-05,7.833333333333334
2019-12-06,8.5
2019-12-07,8.666666666666668
2019-12-08,9.833333333333334
2019-12-09,8.333333333333334
2019-12-10,7.833333333333334
2019-12-11,7.666666666666668
2019-12-12,8.833333333333334
2019-12-13,8.666666666666668
2019-12-14,9.333333333333334
2019-12-15,9.0
2019-12-16,8.166666666666668
2019-12-17,5.0
2019-12-18,2.8333333333333357
2019-12-19,6.166666666666668
2019-12-20,7.833333333333334
2019-12-21,9.0
2019-12-22,9.5
2019-12-23,6.333333333333334
2019-12-24,8.5
2019-12-25,9.333333333333334
2019-12-26,8.5
2019-12-27,8.5
2019-12-28,7.666666666666668
2019-12-29,8.833333333333334
2019-12-30,9.166666666666668
2019-12-31,7.666666666666668
2020-01-01,10.0
2020-01-02,11.11111111111111
2020-01-03,12.0
2020-01-04,11.333333333333334
2020-01-05,10.777777777777779
2020-01-06,11.222222222222221
2020-01-07,13.333333333333332
2020-01-08,14.666666666666668
2020-01-09,11.555555555555557
2020-01-10,12.11111111111111
2020-01-11,11.444444444444445
2020-01-12,10.555555555555557
2020-01-13,10.555555555555557
2020-01-14,13.444444444444443
2020-01-15,14.222222222222221
2020-01-16,12.222222222222221
2020-01-17,12.444444444444446
2020-01-18,12.222222222222221
2020-01-19,13.222222222222221
2020-01-20,11.777777777777779
2020-01-21,11.555555555555557
2020-01-22,10.666666666666668
2020-01-23,11.444444444444445
2020-01-24,10.777777777777779
2020-01-25,10.666666666666668
2020-01-26,9.555555555555557
2020-01-27,11.333333333333334
2020-01-28,12.444444444444446
2020-01-29,12.555555555555557
2020-01-30,12.777777777777779
2020-01-31,12.222222222222221
2020-02-01,13.0
2020-02-02,14.5
2020-02-03,14.5
2020-02-04,11.5
2020-02-05,4.75
2020-02-06,7.0
2020-02-07,10.75
2020-02-08,14.5
2020-02-09,0.0
2020-02-10,2.5
2020-02-11,2.5
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,6.25
2020-02-15,8.5
2020-02-16,7.75
2020-02-17,8.5
2020-02-18,10.0
2020-02-19,2.5
2020-02-20,9.25
2020-02-21,13.0
2020-02-22,16.0
2020-02-23,16.0
2020-02-24,6.25
2020-02-25,10.0
2020-02-26,6.25
2020-02-27,4.0
2020-02-28,3.25
2020-02-29,13.75
2020-03-01,10.0
2020-03-02,8.5
2020-03-03,8.5
2020-03-04,11.5
2020-03-05,11.5
2020-03-06,10.0
2020-03-07,13.0
2020-03-08,7.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,11.5
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,1.0
2020-03-27,2.5
2020-03-28,2.5
2020-03-29,7.0
2020-03-30,2.5
2020-03-31,5.5
2020-04-01,13.0
2020-04-02,14.421052631578947
2020-04-03,14.105263157894736
2020-04-04,13.631578947368421
2020-04-05,13.473684210526315
2020-04-06,15.842105263157894
2020-04-07,14.421052631578947
2020-04-08,13.947368421052632
2020-04-09,13.631578947368421
2020-04-10,14.105263157894736
2020-04-11,13.31578947368421
2020-04-12,13.947368421052632
2020-04-13,14.263157894736842
2020-04-14,13.473684210526315
2020-04-15,13.157894736842104
2020-04-16,14.421052631578947
2020-04-17,13.473684210526315
2020-04-18,13.789473684210526
2020-04-19,13.157894736842104
2020-04-20,13.157894736842104
2020-04-21,13.631578947368421
2020-04-22,13.473684210526315
2020-04-23,14.578947368421053
2020-04-24,14.263157894736842
2020-04-25,14.105263157894736
2020-04-26,14.263157894736842
2020-04-27,14.736842105263158
2020-04-28,15.368421052631579
2020-04-29,18.684210526315788
2020-04-30,20.736842105263158
2020-05-01,9.0
2020-05-02,7.90909090909091
2020-05-03,10.090909090909093
2020-05-04,7.90909090909091
2020-05-05,7.90909090909091
2020-05-06,9.0
2020-05-07,14.454545454545457
2020-05-08,19.545454545454547
2020-05-09,13.0
2020-05-10,23.181818181818183
2020-05-11,28.63636363636364
2020-05-12,16.272727272727273
2020-05-13,13.363636363636363
2020-05-14,12.636363636363637
2020-05-15,9.363636363636363
2020-05-16,8.272727272727273
2020-05-17,8.636363636363637
2020-05-18,8.272727272727273
2020-05-19,6.81818181818182
2020-05-20,7.545454545454547
2020-05-21,9.727272727272727
2020-05-22,6.81818181818182
2020-05-23,6.090909090909092
2020-05-24,5.727272727272728
2020-05-25,7.545454545454547
2020-05-26,5.727272727272728
2020-05-27,5.363636363636365
2020-05-28,5.363636363636365
2020-05-29,6.090909090909092
2020-05-30,4.272727272727273
2020-05-31,5.000000000000002
2020-06-01,10.0
2020-06-02,6.875
2020-06-03,9.5
2020-06-04,8.875
2020-06-05,9.625
2020-06-06,10.5
2020-06-07,9.875
2020-06-08,10.625
2020-06-09,10.375
2020-06-10,9.75
2020-06-11,8.75
2020-06-12,9.875
2020-06-13,11.0
2020-06-14,11.125
2020-06-15,9.875
2020-06-16,9.625
2020-06-17,11.375
2020-06-18,10.625
2020-06-19,11.125
2020-06-20,11.5
2020-06-21,11.5
2020-06-22,10.5
2020-06-23,10.0
2020-06-24,11.25
2020-06-25,11.0
2020-06-26,10.625
2020-06-27,11.0
2020-06-28,10.5
2020-06-29,10.5
2020-06-30,11.0
2020-07-01,11.0
2020-07-02,11.029411764705882
2020-07-03,10.911764705882353
2020-07-04,10.911764705882353
2020-07-05,10.941176470588236
2020-07-06,11.058823529411764
2020-07-07,11.0
2020-07-08,11.176470588235293
2020-07-09,11.117647058823529
2020-07-10,11.058823529411764
2020-07-11,10.882352941176471
2020-07-12,10.911764705882353
2020-07-13,11.117647058823529
2020-07-14,11.088235294117647
2020-07-15,11.470588235294118
2020-07-16,11.735294117647058
2020-07-17,11.26470588235294
2020-07-18,11.088235294117647
2020-07-19,10.911764705882353
2020-07-20,10.911764705882353
2020-07-21,11.029411764705882
2020-07-22,11.058823529411764
2020-07-23,11.235294117647058
2020-07-24,11.323529411764705
2020-07-25,11.205882352941176
2020-07-26,11.294117647058822
2020-07-27,12.5
2020-07-28,12.558823529411764
2020-07-29,11.882352941176471
2020-07-30,11.617647058823529
2020-07-31,11.794117647058822
2020-08-01,8.0
2020-08-02,9.064516129032258
2020-08-03,7.129032258064516
2020-08-04,6.258064516129032
2020-08-05,7.516129032258064
2020-08-06,7.032258064516128
2020-08-07,6.741935483870967
2020-08-08,6.064516129032257
2020-08-09,5.96774193548387
2020-08-10,6.935483870967741
2020-08-11,6.354838709677419
2020-08-12,5.387096774193548
2020-08-13,6.064516129032257
2020-08-14,6.451612903225806
2020-08-15,5.774193548387096
2020-08-16,5.96774193548387
2020-08-17,6.838709677419354
2020-08-18,6.741935483870967
2020-08-19,6.064516129032257
2020-08-20,5.870967741935483
2020-08-21,5.290322580645161
2020-08-22,5.290322580645161
2020-08-23,4.612903225806451
2020-08-24,4.612903225806451
2020-08-25,4.999999999999999
2020-08-26,5.774193548387096
2020-08-27,4.709677419354838
2020-08-28,4.612903225806451
2020-08-29,3.741935483870967
2020-08-30,4.32258064516129
2020-08-31,4.806451612903225
2020-09-01,9.0
2020-09-02,8.736842105263158
2020-09-03,8.578947368421051
2020-09-04,8.473684210526315
2020-09-05,8.68421052631579
2020-09-06,8.842105263157894
2020-09-07,9.0
2020-09-08,9.0
2020-09-09,9.473684210526315
2020-09-10,9.578947368421051
2020-09-11,9.947368421052632
2020-09-12,10.052631578947368
2020-09-13,9.842105263157894
2020-09-14,9.842105263157894
2020-09-15,9.473684210526315
2020-09-16,9.631578947368421
2020-09-17,9.736842105263158
2020-09-18,9.789473684210526
2020-09-19,10.052631578947368
2020-09-20,10.210526315789473
2020-09-21,9.578947368421051
2020-09-22,9.894736842105264
2020-09-23,9.894736842105264
2020-09-24,10.263157894736842
2020-09-25,10.052631578947368
2020-09-26,10.263157894736842
